Timestamp	Compilation Time	Code Cache Size	Perm Gen Size	Invocations/s
1376436765473	65365	11048896	33990944	54.45
1376436766473	65365	11048896	34082336	50.31
1376436767474	65365	10500032	34234656	55.05
1376436768475	65365	10500032	34326048	52.96
1376436769476	65365	10500032	34484896	58.02
1376436770477	65365	10500032	34587168	56.12
1376436771478	65365	10500032	34724256	57.61
1376436772478	65365	10263744	34841760	53.82
1376436773478	65365	10263744	34996256	57.52
1376436774479	65365	10263744	35096352	56.21
1376436775479	65365	10263744	35211680	54.91
1376436776480	65365	10263744	35327008	54.31
1376436777480	65365	3593152	35418400	56.16
1376436778480	67166	2097024	36408480	128.22
1376436779481	68983	2601664	37473760	188.76
1376436780481	70892	3162240	38559616	245.04
1376436781481	72759	3677568	39596320	287.13
1376436782482	74610	4202496	40653856	320.73
1376436783482	76473	4733760	41683104	347.75
1376436784486	78350	5250240	42703648	369.74
1376436785487	80237	5765440	43722016	387.31
1376436786488	82081	6281728	44709920	401.75
1376436787488	83932	6779648	45734984	410.77
1376436788491	85757	7272576	46712008	416.23
1376436789506	87656	7801088	47728200	424.95
1376436790507	89207	8207104	48522536	414.45
1376436791507	91038	8680192	49490856	418.41
1376436792509	92818	9133184	50356904	416.31
1376436793510	94607	9612160	51303464	418.06
1376436794510	96369	10044608	52173864	415.03
1376436795510	98132	10476032	53031208	410.87
1376436796511	99873	10893824	53851560	404.89
1376436797511	101599	11308352	54676264	399.66
1376436798511	103326	11719808	55466152	394.97
1376436799512	105046	12128896	56327848	390.87
1376436800512	106732	12517184	57074216	384.29
1376436801513	108432	12920384	57883688	380.21
1376436802513	110141	13293952	58603944	372.04
1376436803513	111810	13652544	59304616	363.29
1376436804514	113512	14018112	60018344	357.55
1376436805514	115194	14374080	60745128	351.56
1376436806514	116441	14368384	61149864	322.62
1376436807515	117897	14616064	61630760	304.44
1376436808515	119553	14944192	62277032	301.80
1376436809517	121234	15241472	62910888	300.02
1376436810518	122862	15555136	63489896	293.58
1376436811518	124525	15824960	64057000	288.30
1376436812518	126129	16126080	64614056	285.49
1376436813519	127738	16442304	65249448	282.56
1376436814525	128879	16613504	65615016	260.99
1376436815525	128879	16613504	65643304	218.28
1376436816526	128879	16613504	65708584	181.70
1376436817526	128879	16613504	65730344	154.76
1376436818527	128879	16613504	65787680	128.34
1376436819527	128879	16613504	65850784	109.34
1376436820528	128879	16613504	65874720	95.32
1376436821528	128879	16613504	65929120	79.84
1376436822529	128879	16613504	65974816	69.46
1376436823529	128879	16613504	66053152	63.11
1376436824529	128879	16613504	66116256	56.07
1376436825530	128879	16613504	66133664	48.11
1376436826530	128879	16613504	66192688	43.72
1376436827531	128879	16613504	66249264	40.79
1376436828531	128879	16613504	66275592	38.60
1376436829531	128879	16613504	66338984	33.57
1376436830532	128879	16613504	66367272	33.25
1376436831532	128879	16613504	66433032	28.69
1376436832532	128879	16613504	66509192	29.41
1376436833533	128879	16613504	66554888	30.08
1376436834533	128879	16613504	66602760	28.82
1376436835533	128879	16613504	66659336	28.00
1376436836534	128879	16613504	66722440	28.12
1376436837534	128879	16613504	66722440	23.03
1376436838534	128879	16613504	66800776	25.09
1376436839535	128879	16613504	66846472	26.14
1376436840535	128879	16613504	66881288	25.60
1376436841535	128879	16613504	66922632	23.58
1376436842536	128879	16613504	66985736	22.42
1376436843537	128879	16613504	67044488	23.14
1376436844537	128879	16613504	67107592	24.35
1376436845538	128879	16613504	67161992	25.73
1376436846538	128879	16613504	67161992	21.47
1376436847538	128879	16613504	67246856	23.74
1376436848539	128879	16613504	67272968	24.84
1376436849539	128879	16613504	67340424	22.30
1376436850539	128879	16613504	67390472	24.46
1376436851540	128879	16613504	67451400	24.63
1376436852540	128879	16613504	67468808	25.76
1376436853540	128879	16613504	67536264	22.40
1376436854541	128879	16613504	67573256	24.54
1376436855541	128879	16613504	67627656	22.88
1376436856541	128879	16613504	67673352	23.55
1376436857542	128879	16613504	67749512	25.35
1376436858542	128879	16613504	67803912	25.16
1376436859543	128879	16613504	67803912	20.60
1376436860543	128879	16613504	67904008	23.56
1376436861543	128879	16613504	67904008	19.29
1376436862544	128879	16613504	67982344	22.61
1376436863544	128879	16613504	68019336	24.11
1376436864545	128879	16613504	68091144	22.53
1376436865545	128879	16613504	68093320	21.44
1376436866545	128879	16613504	68165128	20.67
1376436867546	128879	16613504	68243464	24.72
1376436868546	128879	16613504	68243464	20.57
1376436869546	128879	16613504	68339208	24.82
1376436870547	128879	16613504	68339208	21.52
1376436871547	128879	16613504	68411016	21.06
1376436872548	128879	16613504	68485000	24.73
1376436873548	128879	16613504	68530696	25.60
1376436874548	128879	16613504	68578568	25.32
1376436875549	128879	16613504	68630792	25.13
1376436876549	128879	16613504	68674312	25.18
1376436877549	128879	16613504	68711304	24.78
1376436878550	128879	16613504	68772232	23.68
1376436879551	128879	16613504	68809224	24.99
1376436880552	128879	16613504	68848392	23.86
1376436881552	128879	16613504	68894088	22.48
1376436882552	128879	16613504	68937608	21.85
1376436883552	128879	16613504	69002888	21.16
1376436884553	128879	16613504	69076872	24.29
1376436885553	128879	16613504	69144328	25.25
1376436886554	128879	16613504	69144328	20.67
1376436887554	128879	16613504	69203080	22.07
1376436888554	128879	16613504	69227016	24.07
1376436889555	128879	16613504	69283592	21.02
1376436890555	128879	16613504	69357576	23.03
1376436891556	128879	16613504	69416328	24.06
1376436892556	128879	16613504	69488136	25.10
1376436893556	128879	16613504	69488136	20.55
1376436894557	128879	16613504	69562120	24.43
1376436895557	128879	16613504	69633928	24.60
1376436896557	128879	16613504	69633928	20.14
1376436897558	128879	16613504	69707912	22.89
1376436898558	128879	16613504	69771016	24.54
1376436899562	128879	16613504	69771016	20.09
1376436900562	128879	16613504	69866760	23.40
1376436901563	128879	16613504	69866760	19.16
1376436902563	128879	16613504	69914632	21.09
1376436903569	128879	16613504	69969032	20.87
1376436904569	128879	16613504	70064776	23.98
1376436905569	128879	16613504	70064776	19.63
1376436906570	128879	16613504	70143112	22.59
1376436907570	128879	16613504	70171400	23.44
1376436908570	128879	16613504	70236680	22.12
1376436909571	128879	16613504	70284552	24.11
1376436910571	128879	16613504	70338952	24.14
1376436911572	128879	16613504	70338952	20.36
1376436912572	128879	16613504	70417288	22.57
1376436913572	128879	16613504	70460808	22.59
1376436914573	128879	16613504	70558728	24.77
1376436915573	128879	16613504	70558728	20.44
1376436916573	128879	16613504	70608776	21.48
1376436917574	128879	16613504	70689288	24.16
1376436918574	128879	16613504	70756744	24.27
1376436919574	128879	16613504	70756744	19.87
1376436920575	128879	16613504	70813320	21.34
1376436921575	128879	16613504	70848136	21.91
1376436922575	128879	16613504	70915592	20.56
1376436923576	128879	16613504	70998280	24.33
1376436924576	128879	16613504	70998280	19.92
1376436925580	128879	16613504	71072264	22.71
1376436926580	128879	16613504	71100552	23.99
1376436927581	128879	16613504	71168008	21.77
1376436928581	128879	16613504	71198472	24.03
1376436929581	128879	16613504	71270280	21.96
1376436930582	128879	16613504	71307272	24.58
1376436931582	128879	16613504	71355144	23.05
1376436932583	128879	16613504	71437832	24.97
1376436933583	128879	16613504	71455240	22.41
1376436934583	128879	16613504	71524872	22.44
1376436935583	128879	16613504	71557512	24.77
1376436936584	128879	16613504	71627144	23.10
1376436937584	128879	16613504	71640200	21.31
1376436938584	128879	16613504	71705480	21.74
1376436939585	128879	16613504	71779464	24.40
1376436940585	128879	16613504	71805576	22.52
1376436941586	128879	16613504	71862152	23.30
1376436942586	128879	16613504	71929608	24.28
1376436943586	128879	16613504	71929608	20.47
1376436944587	128879	16613504	71988360	21.35
1376436945587	128879	16613504	72088456	25.30
1376436946587	128879	16613504	72088456	20.71
1376436947588	128879	16613504	72179848	24.71
1376436948592	128879	16613504	72179848	20.43
1376436949593	128879	16613504	72273896	23.98
1376436950593	128879	16613504	72300008	22.84
1376436951597	128879	16613504	72347880	22.99
1376436952598	128879	16613504	72434920	25.30
1376436953598	128879	16613504	72434920	21.04
1376436954602	128879	16613504	72532840	23.88
1376436955611	128879	16613504	72538600	20.55
1376436956611	128879	16613504	72611176	21.90
1376436957612	128879	16613504	72674280	24.53
1376436958612	128879	16613504	72674280	21.09
1376436959612	128879	16613504	72737384	21.19
1376436960613	128879	16613504	72813952	24.48
1376436961613	128879	16613504	72848344	24.81
1376436962613	128879	16613504	72907472	22.60
1376436963614	128879	16613504	72948816	23.80
1376436964614	128879	16613504	72996688	22.59
1376436965614	128879	16613504	73068496	22.10
1376436966615	128879	16613504	73125072	24.70
1376436967615	128879	16613504	73149008	25.02
1376436968615	128879	16613504	73208080	22.65
1376436969616	128879	16613504	73254680	23.44
1376436970616	128879	16613504	73289496	22.99
1376436971616	128879	16613504	73341720	21.44
1376436972617	128879	16613504	73395208	21.48
1376436973617	128879	16613504	73439248	22.32
1376436974618	128879	16613504	73539344	24.29
1376436975618	128879	16613504	73539344	20.71
1376436976618	128879	16613504	73641616	24.48
1376436977619	128879	16613504	73641616	20.05
1376436978627	128879	16613504	73691664	21.16
1376436979628	128879	16613504	73793936	23.89
1376436980628	128879	16613504	73793936	19.56
1376436981628	128879	16613504	73846512	21.42
1376436982629	128879	16613504	73916144	21.47
1376436983629	128879	16613504	73970544	23.97
1376436984629	128879	16613504	73994480	24.63
1376436985630	128879	16613504	74044528	22.04
1376436986630	128879	16613504	74083696	21.88
1376436987633	128879	16613504	74151152	20.86
1376436988633	128879	16613504	74181616	23.28
1376436989633	128879	16613504	74233840	21.35
1376436990634	128879	16613504	74305648	21.41
1376436991634	128879	16613504	74349168	24.13
1376436992634	128879	16613504	74397040	23.76
1376436993635	128879	16613504	74431856	23.85
1376436994635	128879	16613504	74492784	22.15
1376436995636	128879	16613504	74560240	23.73
1376436996636	128879	16613504	74621168	25.63
1376436997636	128879	16613504	74621168	20.98
1376436998637	128879	16613504	74666864	21.77
1376436999637	128879	16613504	74719088	21.26
1376437000637	128879	16613504	74766960	21.34
1376437001638	128879	16613504	74827888	21.07
1376437002638	128879	16613504	74880112	22.74
1376437003638	128879	16613504	74912752	23.42
1376437004639	128879	16613504	74962800	21.63
1376437005639	128879	16613504	75062896	24.48
1376437006639	128879	16613504	75062896	20.04
1376437007640	128879	16613504	75132528	21.48
1376437008640	128879	16613504	75182576	23.99
1376437009641	128879	16613504	75226096	24.24
1376437010641	128879	16613504	75295728	23.85
1376437011641	128879	16613504	75295728	20.12
1376437012642	128879	16613504	75356656	21.22
1376437013642	128879	16613504	75411056	21.96
1376437014642	128879	16613504	75482864	22.07
1376437015643	128879	16613504	75493744	22.47
1376437016643	128879	16613504	75556848	21.02
1376437017643	128879	16613504	75624304	23.01
1376437018644	128879	16613504	75630832	24.64
1376437019644	128879	16613504	75698288	20.99
1376437020644	128879	16613504	75778800	24.19
1376437021645	128879	16613504	75778800	19.80
1376437022645	128879	16613504	75831024	21.65
1376437023645	128879	16613504	75872368	22.06
1376437024646	128879	16613504	75937648	21.17
1376437025646	128879	16613504	76015984	24.73
1376437026646	128879	16613504	76015984	20.58
1376437027647	128879	16613504	76111728	23.87
1376437028647	128879	16613504	76111728	19.94
1376437029647	128879	16613504	76183536	21.07
1376437030648	128879	16613504	76264048	24.65
1376437031648	128879	16613504	76264048	20.19
1376437032648	128879	16613504	76346736	24.53
1376437033649	128879	16613504	76407664	25.01
1376437034649	128879	16613504	76407664	20.48
1376437035649	128879	16613504	76446832	21.35
1376437036650	128879	16613504	76538224	23.23
1376437037650	128879	16613504	76605680	24.36
1376437038651	128879	16613504	76605680	19.95
1376437039651	128879	16613504	76686192	23.88
1376437040651	128879	16613504	76714480	24.48
1376437041652	128879	16613504	76766704	22.42
1376437042652	128879	16613504	76853744	25.32
1376437043652	128879	16613504	76853744	20.73
1376437044653	128879	16613504	76942960	24.32
1376437045653	128879	16613504	76964720	24.91
1376437046653	128879	16613504	77030000	22.60
1376437047654	128879	16613504	77066992	24.50
1376437048654	128879	16613504	77108336	23.35
1376437049654	128879	16613504	77212784	25.83
1376437050655	128879	16613504	77212784	21.31
1376437051655	128879	16613504	77254128	22.20
1376437052655	128879	16613504	77315056	21.28
1376437053656	128879	16613504	77415152	24.68
1376437054656	128879	16613504	77415152	20.21
1376437055656	128879	16613504	77498016	23.71
1376437056657	128879	16613504	77498016	19.61
1376437057657	128879	16613504	77552416	21.30
1376437058657	128879	16613504	77632928	24.17
1376437059658	128879	16613504	77696032	24.59
1376437060658	128879	16613504	77696032	20.13
1376437061658	128879	16613504	77779296	23.43
1376437062659	128879	16613504	77785248	20.73
1376437063659	128879	16613504	77878816	23.41
1376437064659	128879	16613504	77913632	22.77
1376437065663	128879	16613504	77959328	23.48
1376437066664	128879	16613504	78013728	23.42
1376437067664	128879	16613504	78035488	24.18
1376437068664	128879	16613504	78094240	21.43
1376437069665	128879	16613504	78159520	21.97
1376437070665	128879	16613504	78233504	24.79
1376437071665	128879	16613504	78233504	20.46
1376437072666	128879	16613504	78279200	21.50
1376437073666	128879	16613504	78342304	21.04
1376437074666	128879	16613504	78401056	22.41
1376437075667	128879	16613504	78451104	23.75
1376437076667	128879	16613504	78483744	24.04
1376437077667	128879	16613504	78538144	22.18
1376437078668	128879	16613504	78601248	22.76
1376437079668	128879	16613504	78627360	24.43
1376437080670	128879	16613504	78675232	21.97
1376437081673	128879	16613504	78736160	21.59
1376437082673	128879	16613504	78797088	22.91
1376437083673	128879	16613504	78842784	24.36
1376437084674	128879	16613504	78908064	24.14
1376437085674	128879	16613504	78958112	25.17
1376437086675	128879	16613504	78958112	22.50
1376437087677	128879	16613504	79062560	24.84
1376437088677	128879	16613504	79062560	20.34
1376437089677	128879	16613504	79116960	21.40
1376437090678	128879	16613504	79184416	21.61
1376437091678	128879	16613504	79221408	23.90
1376437092678	128879	16613504	79258400	22.96
1376437093679	128879	16613504	79306272	21.58
1376437094679	128879	16613504	79373728	21.27
1376437095679	128879	16613504	79458592	25.42
1376437096680	128879	16613504	79458592	20.81
1376437097680	128879	16613504	79539104	25.15
1376437098680	128879	16613504	79589152	24.79
1376437099681	128879	16613504	79630496	24.90
1376437100681	128879	16613504	79693600	24.18
1376437101681	128879	16613504	79719712	24.60
1376437102682	128879	16613504	79780640	23.36
1376437103682	128879	16613504	79837216	24.73
1376437104682	128879	16613504	79900320	25.44
1376437105683	128879	16613504	79900320	20.83
1376437106683	128879	16613504	79974528	24.20
1376437107684	128879	16613504	80009800	24.22
1376437108684	128879	16613504	80064200	22.52
1376437109684	128879	16613504	80120776	22.53
1376437110684	128879	16613504	80179528	23.65
1376437111685	128879	16613504	80199112	24.76
1376437112685	128879	16613504	80253512	21.82
1376437113685	128879	16613504	80329672	23.76
1376437114686	128879	16613504	80377544	24.65
1376437115686	128879	16613504	80414536	24.58
1376437116686	128879	16613504	80464584	23.53
1376437117687	128879	16613504	80518984	23.86
1376437118687	128879	16613504	80586440	24.54
1376437119687	128879	16613504	80586440	20.29
1376437120688	128879	16613504	80634312	22.92
1376437121688	128879	16613504	80747464	25.62
1376437122688	128879	16613504	80747464	20.98
1376437123689	128879	16613504	80784456	22.96
1376437124689	128879	16613504	80843208	21.58
1376437125689	128879	16613504	80910664	22.09
1376437126690	128879	16613504	80956360	24.29
1376437127690	128879	16613504	81015112	24.08
1376437128690	128879	16613504	81039048	25.12
1376437129691	128879	16613504	81093448	22.47
1376437130691	128879	16613504	81128264	23.36
1376437131692	128879	16613504	81208776	24.95
1376437132692	128879	16613504	81252296	24.55
1376437133692	128879	16613504	81324104	24.10
1376437134693	128879	16613504	81324104	19.73
1376437135693	128879	16613504	81395912	21.56
1376437136693	128879	16613504	81461192	24.25
1376437137694	128879	16613504	81461192	20.86
1376437138694	128879	16613504	81526472	21.17
1376437139694	128879	16613504	81556936	23.33
1376437140695	128879	16613504	81626568	21.39
1376437141695	128879	16613504	81700552	24.12
1376437142695	128879	16613504	81759304	25.91
1376437143696	128879	16613504	81759304	21.21
1376437144696	128879	16613504	81857224	24.99
1376437145696	128879	16613504	81857224	20.46
1376437146701	128879	16613504	81931208	23.50
1376437147701	128879	16613504	81972552	24.04
1376437148701	128879	16613504	82005192	24.28
1376437149702	128879	16613504	82068296	21.68
1376437150702	128879	16613504	82135752	23.55
1376437151703	128879	16613504	82153160	25.48
1376437152703	128879	16613504	82209736	22.35
1376437153703	128879	16613504	82255432	22.63
1376437154704	128879	16613504	82316360	21.97
1376437155704	128879	16613504	82349000	23.59
1376437156704	128879	16613504	82446920	25.77
1376437157705	128879	16613504	82474152	22.26
1376437158705	128879	16613504	82542664	23.94
1376437159705	128879	16613504	82542664	20.60
1376437160706	128879	16613504	82623176	22.92
1376437161706	128879	16613504	82662344	23.93
1376437162709	128879	16613504	82708040	23.19
1376437163709	128879	16613504	82745032	23.19
1376437164710	128879	16613504	82810312	21.77
1376437165710	128879	16613504	82882120	23.82
1376437166713	128879	16613504	82882120	19.50
1376437167713	128879	16613504	82945224	21.37
1376437168713	128879	16613504	83017032	23.30
1376437169714	128879	16613504	83020272	19.68
1376437170714	128879	16613504	83093192	21.51
1376437171714	128879	16613504	83128008	24.01
1376437172715	128879	16613504	83171528	22.82
1376437173715	128879	16613504	83221576	21.96
1376437174715	128879	16613504	83262920	21.75
1376437175716	128879	16613504	83312968	20.92
1376437176718	128879	16613504	83395656	24.09
1376437177719	128879	16613504	83447880	24.12
1376437178719	128879	16613504	83513160	24.55
1376437179719	128879	16613504	83513160	20.10
1376437180720	128879	16613504	83561032	21.37
1376437181720	128879	16613504	83628488	21.10
1376437182720	128879	16613504	83654600	23.47
1376437183721	128879	16613504	83722056	21.18
1376437184721	128879	16613504	83774280	23.51
1376437185721	128879	16613504	83817800	23.97
1376437186722	128879	16613504	83856968	23.14
1376437187723	128879	16613504	83935304	25.13
1376437188724	128879	16613504	83991880	24.37
1376437189724	128879	16613504	84017992	25.16
1376437190725	128879	16613504	84076744	22.60
1376437191725	128879	16613504	84135496	23.90
1376437192725	128879	16613504	84200776	24.97
1376437193725	128879	16613504	84200776	21.64
1376437194726	128879	16613504	84274760	23.45
1376437195726	128879	16613504	84344392	24.20
1376437196726	128879	16613504	84348744	22.81
1376437197727	128879	16613504	84420552	21.79
1376437198727	128879	16613504	84457544	24.44
1376437199728	128879	16613504	84522824	23.15
1376437200728	128879	16613504	84577224	24.96
1376437201728	128879	16613504	84609864	25.43
1376437202729	128879	16613504	84653384	23.82
1376437203729	128879	16613504	84729544	24.78
1376437204729	128879	16613504	84801352	25.43
1376437205734	128879	16613504	84801352	20.82
1376437206735	128879	16613504	84866632	23.32
1376437207735	128879	16613504	84899272	25.09
1376437208735	128879	16613504	84955848	23.55
1376437209736	128879	16613504	84988488	24.48
1376437210736	128879	16613504	85045064	22.50
1376437211737	128879	16613504	85134280	26.27
1376437212739	128879	16613504	85148464	22.31
1376437213740	128879	16613504	85214792	23.83
1376437214740	128879	16613504	85238728	25.31
1376437215740	128879	16613504	85299656	22.36
1376437216741	128879	16613504	85341000	23.76
1376437217741	128879	16613504	85404104	22.57
1376437218741	128879	16613504	85434568	24.28
1376437219742	128879	16613504	85497672	22.17
1376437220742	128879	16613504	85547720	23.95
1376437221742	128879	16613504	85593416	24.21
1376437222743	128879	16613504	85647816	24.02
1376437223743	128879	16613504	85713096	24.67
1376437224744	128879	16613504	85753936	25.79
1376437225744	128879	16613504	85788752	25.05
1376437226744	128879	16613504	85832272	23.71
1376437227745	128879	16613504	85864912	23.61
1376437228745	128879	16613504	85921488	21.62
1376437229745	128879	16613504	86008528	25.16
1376437230746	128879	16613504	86041168	25.40
1376437231746	128879	16613504	86106448	23.80
1376437232746	128879	16613504	86141264	25.48
1376437233747	128879	16613504	86200016	24.06
1376437234747	128879	16613504	86250064	25.10
1376437235747	128879	16613504	86304464	25.15
1376437236748	128879	16613504	86343632	25.59
1376437237748	128879	16613504	86393680	24.55
1376437238749	128879	16613504	86435024	24.70
1376437239749	128879	16613504	86487248	24.02
1376437240749	128879	16613504	86546000	24.47
1376437241750	128879	16613504	86591696	25.43
1376437242750	128879	16613504	86619984	25.02
1376437243751	128879	16613504	86676560	23.09
1376437244752	128879	16613504	86739664	24.10
1376437245752	128879	16613504	86794064	25.53
1376437246756	128879	16613504	86857168	25.91
1376437247757	128879	16613504	86857168	21.21
1376437248757	128879	16613504	86935504	23.60
1376437249758	128879	16613504	86963792	25.32
1376437250758	128879	16613504	87011664	23.33
1376437251758	128879	16613504	87061712	23.43
1376437252759	128879	16613504	87122640	23.78
1376437253759	128879	16613504	87185744	25.07
1376437254759	128879	16613504	87237968	26.33
1376437255760	128879	16613504	87237968	21.76
1376437256760	128879	16613504	87327184	24.38
1376437257760	128879	16613504	87379408	25.36
1376437258761	128879	16613504	87412048	25.56
1376437259761	128879	16613504	87475152	23.93
1376437260761	128879	16613504	87494736	25.39
1376437261762	128879	16613504	87553488	22.26
1376437262762	128879	16613504	87583952	24.92
1376437263762	128879	16613504	87655760	21.55
1376437264763	128879	16613504	87718864	24.24
1376437265763	128879	16613504	87749328	25.65
1376437266763	128879	16613504	87797200	23.80
1376437267764	128879	16613504	87864656	23.88
1376437268764	128879	16613504	87940816	26.35
1376437269764	128879	16613504	87940816	21.58
1376437270765	128879	16613504	88014800	24.47
1376437271765	128879	16613504	88027856	21.43
1376437272766	128879	16613504	88088784	22.73
1376437273766	128879	16613504	88123600	24.21
1376437274767	128879	16613504	88169296	22.48
1376437275767	128879	16613504	88232400	21.84
1376437276767	128879	16613504	88269392	24.08
1376437277768	128879	16613504	88343376	25.37
1376437278771	128879	16613504	88393424	24.19
1376437279771	128879	16613504	88428240	24.41
1376437280772	128879	16613504	88493520	22.60
1376437281772	128879	16613504	88543568	24.51
1376437282772	128879	16613504	88617552	26.86
1376437283773	128879	16613504	88661072	26.59
1376437284773	128879	16613504	88695888	25.77
1376437285773	128879	16613504	88752464	23.79
1376437286774	128879	16613504	88793808	24.68
1376437287774	128879	16613504	88883024	26.75
1376437288774	128879	16613504	88935248	26.70
1376437289775	128879	16613504	88987472	26.66
1376437290775	128879	16613504	89039696	26.63
1376437291775	128879	16613504	89098448	25.80
1376437292776	128879	16613504	89098448	21.98
1376437293776	128879	16613504	89185488	25.25
1376437294777	128879	16613504	89211600	25.68
1376437295777	128879	16613504	89272528	23.02
1376437296777	128879	16613504	89353040	26.45
1376437297777	128879	16613504	89396560	27.06
1376437298778	128879	16613504	89466192	26.15
1376437299778	128879	16613504	89466192	21.41
1376437300778	128879	16613504	89542352	24.17
1376437301779	128879	16613504	89622864	27.59
1376437302779	128879	16613504	89662032	26.35
1376437303779	128879	16613504	89725136	26.32
1376437304780	128879	16613504	89792592	27.35
1376437305780	128879	16613504	89792592	22.39
1376437306781	128879	16613504	89866576	26.28
1376437307781	128879	16613504	89903568	26.28
1376437308781	128879	16613504	89949264	24.92
1376437309782	128879	16613504	90014544	24.38
1376437310782	128879	16613504	90053712	25.96
